road,id,model_type,name,lat,lon,length,condition,road_lrp,nearest_road,distance_to_nearest_road
N2,N2_532,link,Sylhet 43 km,24.6153333,91.65475,0.49500000000000455,,N2LRP189,N207_133,2.2718675762209855
N2,N2_534,link,Sylhet 42 km/ Start of Moulavibazar road Division / Sylhet 42 km/ Start of Moulavibazar road Division,24.6195827,91.6631667,0.5700000000000216,,N2LRP190,N207_133,1.5073289567397137
N2,N2_536,link,Sylhet 41 km,24.6242493,91.6713882,0.23599999999999,,N2LRP191,N207_135,0.6935982310277892
N2,N2_539,link,Sylhet 40 km/ Start of Sylhet road Division / Sylhet 40 km/ Start of Sylhet road Division,24.6290271,91.6784993,0.020000000000010232,,N2LRP192,N207_135,0.6402578378437003
N2,N2_540,link,Sylhet 39 km,24.6351386,91.6854163,1.009999999999991,,N2LRP193,N207_135,1.508864121431346
N2,N2_542,link,Sylhet 38 km,24.6417497,91.6905552,0.03099999999997749,,N2LRP194,N207_135,2.4056801439888873
N2,N2_544,link,Sylhet 37 km,24.6494441,91.6986941,0.1519999999999868,,N2LRP195,N207_135,3.573645509609251
N2,N2_545,link,Sylhet 36 km,24.65525,91.7055833,0.9630000000000223,,N2LRP196,N207_135,4.507608565736877
N2,N2_547,link,Sylhet 35 km,24.6625,91.7112222,0.7820000000000107,,N2LRP197,N207_135,5.493944075910811
N2,N2_550,link,Sylhet 34 km,24.6707771,91.7151389,0.014000000000010004,,N2LRP198,N207_135,6.4698909859781315
N2,N2_552,link,Sylhet 33 km,24.6777771,91.721166,0.09299999999998931,,N2LRP199,N207_135,7.457194618118787
N2,N2_556,link,Sylhet 32 km,24.6861386,91.7243049,0.01999999999998181,,N2LRP200,N207_135,8.40234015237741
N2,N2_559,link,Km post missing,24.6948608,91.7262216,0.14599999999998658,,N2LRP201,N207_135,9.324195233499614
N2,N2_562,link,Sylhet 30 km,24.7033333,91.7298604,0.07200000000000273,,N2LRP202,N207_135,10.321371814328469
N2,N2_563,link,Km post missing,24.7093889,91.7373886,1.0,,N2LRP203,N207_135,11.291459558828613
N2,N2_565,link,Sylhet 28 km,24.7148889,91.7448886,0.9159999999999968,,N2LRP204,N207_135,12.215808526823993
N2,N2_566,link,Sylhet 27 km,24.721447628048782,91.75156163658536,1.0049999999999955,,N2LRP205,N207_135,13.196976627618374
N2,N2_568,link,Sylhet 26 km,24.7273327,91.7591389,0.7990000000000066,,N2LRP206,N207_135,14.170898884007231
N2,N2_571,link,Km post broken,24.7323882,91.7671104,0.00899999999998613,,N2LRP207,N207_135,15.09848469408931
N2,N2_573,link,Sylhet 24 km,24.7385552,91.774416,0.5649999999999977,,N2LRP208,N208_127,14.519389550807102
N2,N2_575,link,Sylhet 23 km,24.7465552,91.7784993,0.3199999999999932,,N2LRP209,N208_127,13.93814717313801
N2,N2_577,link,Sylhet 22 km,24.7548333,91.7823604,0.2560000000000002,,N2LRP210,N208_131,13.30652327909345
N2,N2_579,link,Sylhet 21 km,24.7636111,91.7836663,0.2880000000000109,,N2LRP211,N208_131,12.961146733140787
N2,N2_582,link,Sylhet 20 km,24.7726104,91.7829716,0.3919999999999959,,N2LRP212,N208_131,12.88096319724561
N2,N2_584,link,Sylhet 19 km,24.7815271,91.7843052,0.3060000000000116,,N2LRP213,N208_137,12.544500407524696
N2,N2_587,link,Sylhet 18 km,24.7895274,91.7880552,0.030000000000001137,,N2LRP214,N208_137,11.912025291837391
N2,N2_590,link,Sylhet 17 km,24.7970274,91.7896386,0.07900000000000773,,N2LRP215,N208_137,11.552429429520847
N2,N2_592,link,Sylhet 16 km,24.8072222,91.7911663,0.19300000000001205,,N2LRP216,N208_146,10.916935490686683
N2,N2_595,link,Sylhet 15 km,24.8150278,91.7953052,0.4059999999999775,,N2LRP217,N208_146,10.0983099788831
N2,N2_596,link,Sylhet 14 km,24.820666,91.8029444,1.0,,N2LRP218,N208_146,9.115405602235816
N2,N2_597,link,Sylhet 13 km,24.8254438,91.8113333,1.0,,N2LRP219,N208_146,8.11652081216839
N2,N2_599,link,Sylhet 12 km,24.831666,91.8182771,0.7769999999999868,,N2LRP220,N208_146,7.168202520397721
N2,N2_601,link,Sylhet 11 km,24.8401663,91.8216938,0.4399999999999977,,N2LRP221,N208_147,6.378931353947585
N2,N2_603,link,Sylhet 10 km,24.8482774,91.8254438,0.9569999999999936,,N2LRP222,N208_147,5.622618728770082
N2,N2_606,link,Sylhet 9 km,24.8545278,91.8326382,0.45400000000000773,,N2LRP223,N208_147,4.683359679553744
N2,N2_608,link,Sylhet 8 km,24.8590833,91.840833,0.26600000000001955,,N2LRP224,N208_147,3.734783501942668
N2,N2_611,link,Sylhet 7 km,24.8624722,91.8498886,0.3610000000000184,,N2LRP225,N208_147,2.75035103896428
N2,N2_613,link,Sylhet 6 km,24.8677216,91.8577778,0.7879999999999825,,N2LRP226,N208_147,1.8516496755968428
N2,N2_617,link,Km post missing,24.8714993,91.86625,0.4159999999999968,,N2LRP227,N208_147,1.0111013597486909
N2,N2_619,link,Km post missing,24.8771104,91.8729438,0.6659999999999968,,N2LRP228,N208_147,0.9016646604732934
N2,N2_621,link,Km post broken,24.87784884913793,91.87557391336208,0.2120000000000175,,N2LRP229,N208_147,0.9295524325687254
N2,N2_624,link,Km post missing,24.8851108,91.8808604,0.5790000000000077,,N2LRP230,N208_147,1.8030921396457222
N2,N2_628,link,Km post missing,24.8928886,91.8782493,0.0020000000000095497,,N2LRP231,N208_147,2.6104139766047987
N2,N2_632,link,Km post missing,24.8953886,91.8863886,0.17199999999999704,,N2LRP232,N208_147,3.0626274371161637
N2,N2_634,link,Km post missing,24.8956941,91.8959441,0.867999999999995,,N2LRP233,N208_147,3.5384198073618367
N2,N2_637,link,Tamabil 50 km,24.8965274,91.9055556,0.17099999999999227,,N2LRP234,N208_147,4.231371570969499
N2,N2_639,link,Horipur 17 km,24.9006389,91.9144722,0.02400000000000091,,N2LRP235,N208_147,5.19886304220595
N2,N2_641,link,Horipur 16 km,24.9055556,91.9226382,0.4140000000000157,,N2LRP236,N208_147,6.17895119901025
N2,N2_644,link,Tamabil 47 km,24.9101111,91.9311382,0.10500000000001819,,N2LRP237,N208_147,7.161980789346408
N2,N2_646,link,Jaflong 50 km,24.9139167,91.9396941,0.30100000000001614,,N2LRP238,N208_147,8.101428913488164
N2,N2_649,link,Km post missing,24.91625,91.9494441,0.18200000000001637,,N2LRP239,N208_147,9.04766942816278
N2,N2_651,link,Jaintapur 31 km,24.9196382,91.9583333,0.9699999999999989,,N2LRP240,N208_147,10.000016173550463
N2,N2_654,link,Tamabil 43 km,24.9252493,91.966,0.646000000000015,,N2LRP241,N208_147,10.989994719008298
N2,N2_657,link,Jaflong 46 km,24.9310827,91.9734716,0.08200000000002206,,N2LRP242,N208_147,11.978455794323498
N2,N2_659,link,Horipur 9 km,24.9359163,91.9818049,0.3149999999999977,,N2LRP243,N208_147,12.975203459241765
N2,N2_662,link,Jainyapur 27 km,24.9391663,91.9910274,0.03100000000000591,,N2LRP244,N208_143,13.904103961452206
N2,N2_663,link,Tamabil 39 km,24.9440552,91.9991108,1.0,,N2LRP245,N208_143,14.863528694121815
N2,N2_665,link,Jaflong 42 km,24.9508056,92.006,0.3149999999999977,,N2LRP246,N208_143,15.885461797247766
N2,N2_668,link,Horipur 5 km,24.9578611,92.0119167,0.17199999999999704,,N2LRP247,N208_147,16.86242021405194
N2,N2_670,link,Jaintapur 23  km,24.9632778,92.0192216,0.038000000000010914,,N2LRP248,N208_143,17.808718746089635
N2,N2_672,link,Tamabil 35 km,24.9681104,92.0266382,0.4819999999999993,,N2LRP249,N208_143,18.717368347219303
N2,N2_674,link,Jaflong 38 km,24.9737216,92.0339163,0.16499999999999204,,N2LRP250,N208_143,19.677775412299212
N2,N2_676,link,Horipur 1 km,24.9820549,92.0371108,0.8309999999999889,,N2LRP251,N208_147,20.50573233256187
N2,N2_678,link,Km post missing,24.9893608,92.0419997,0.8489999999999895,,N2LRP252,N208_147,21.394430717470506
N2,N2_680,link,Tamabil 31 km,24.9969441,92.0471108,0.981000000000023,,N2LRP253,N208_147,22.325039198551476
N2,N2_682,link,Jaflong 34 km,25.0047778,92.0505556,0.4450000000000216,,N2LRP254,N208_147,23.15035758738339
N2,N2_683,link,Jaintapur 16 km,25.0110556,92.0576944,1.0,,N2LRP255,N208_147,24.15079957394378
N2,N2_685,link,Tamabil 28 km,25.0175271,92.0644444,0.4970000000000141,,N2LRP256,N208_147,25.135797915477365
N2,N2_686,link,Jaflong 31 km,25.0253604,92.0693882,1.0049999999999955,,N2LRP257,N208_147,26.084537950622966
N2,N2_688,link,Jaintapur 13 km,25.0324438,92.0753049,0.5199999999999818,,N2LRP258,N208_147,27.05392834062328
N2,N2_690,link,Tamabil 25 km,25.0375552,92.0839163,0.07400000000001228,,N2LRP259,N208_147,28.079416734026246
N2,N2_691,link,Jaflong 28 km,25.0433886,92.0909441,0.9599999999999795,,N2LRP260,N208_147,29.039536481426175
N2,N2_693,link,Jaintapur 10 km,25.0497219,92.0980274,0.2980000000000018,,N2LRP261,N208_147,30.040827925445488
N2,N2_696,link,Km post missing,25.0561944,92.10475,0.15800000000001546,,N2LRP262,N208_147,31.02547498880951
N2,N2_698,link,Jaflong 25 km,25.0643889,92.1090556,0.6899999999999977,,N2LRP263,N208_147,31.95948397764138
N2,N2_700,link,Jaintapur 7 km,25.0728604,92.1123333,0.6100000000000136,,N2LRP264,N208_147,32.843806637634586
N2,N2_702,link,Km post broken,25.0815549,92.1150556,0.5659999999999741,,N2LRP265,N208_147,33.71172547622813
N2,N2_704,link,Jaflong 22 km,25.0900274,92.117916,0.8439999999999941,,N2LRP266,N208_147,34.57935295573608
N2,N2_706,link,Jaintapur 4 km,25.0990552,92.1178049,0.7860000000000014,,N2LRP267,N208_147,35.289963951196704
N2,N2_708,link,Jaintapur 3 km,25.1080556,92.1187493,0.5690000000000168,,N2LRP268,N208_147,36.08433289331261
N2,N2_710,link,Jaflong 19 km,25.1170271,92.1191938,0.9989999999999668,,N2LRP269,N208_147,36.853067184016844
N2,N2_712,link,Jaintapur 1 km,25.1261382,92.1161944,0.1279999999999859,,N2LRP270,N208_147,37.418923633845885
N2,N2_715,link,Tamabil 13 km,25.1319438,92.1205549,0.07900000000000773,,N2LRP271,N208_147,38.19520276005748
N2,N2_717,link,Jaflong 16 km,25.1391386,92.1198049,0.1560000000000059,,N2LRP272,N208_147,38.76147864763593
N2,N2_719,link,Tamabil 11 km,25.1367219,92.1175827,0.8720000000000141,,N2LRP273,N208_147,38.41184130345666
N2,N2_721,link,Jaflong 14 km,25.1516667,92.10925,0.4379999999999882,,N2LRP274,N208_147,39.20131243950458
N2,N2_725,link,Tamabil 9 km,25.1575833,92.1020278,0.5539999999999736,,N2LRP275,N208_147,39.30339675104505
N2,N2_728,link,Jaflong 12 km,25.1643889,92.0961108,0.05099999999998772,,N2LRP276,N208_147,39.58515380824588
N2,N2_729,link,Tamabil 7 km,25.1712216,92.0903052,1.009999999999991,,N2LRP277,N208_147,39.896837886736975
N2,N2_730,link,Jaflong 10 km,25.1736938,92.0815271,1.0,,N2LRP278,N208_147,39.65929148674667
N2,N2_731,link,Km post broken,25.1761104,92.0723327,1.0,,N2LRP279,N208_147,39.41568002560462
N2,N2_732,link,Jaflong 8 km,25.1801104,92.0637778,1.0,,N2LRP280,N208_147,39.37962287006197
N2,N2_734,link,Tamabil 3 km,25.1767493,92.0549722,0.18299999999999272,,N2LRP281,N208_147,38.63038637390498
N2,N2_736,link,Jaflong 6 km,25.1777216,92.0455552,0.98599999999999,,N2LRP282,N208_147,38.293454730211835
N2,N2_738,link,Km post missing,25.1808604,92.0364441,0.10300000000000864,,N2LRP283,N208_147,38.208753160644235
N2,N2_742,link,Jaflong 4 km,25.1779438,92.0284716,0.21300000000002228,,N2LRP284,N208_147,37.57980504219568
N2,N2_746,link,Jaflong 3 km,25.173416,92.0227771,0.10300000000000864,,N2LRP285,N208_147,36.88727872106337
N2,N2_749,link,Km post broken,25.1700549,92.0163889,0.2980000000000018,,N2LRP286,N208_147,36.289607250931084
N2,N2_750,link,Jaflong 1  km,25.1628889,92.0171104,1.0,,N2LRP287,N208_147,35.586288493628814
N204,N204_2,link,Hobiganj 31 km,24.1475552,91.3513611,0.08399999999999996,,N204LRP001,N2_265,0.669457625022775
N204,N204_6,link,Km post missing,24.1386663,91.3514444,0.1399999999999999,,N204LRP002,N2_261,1.2290065903637868
N204,N204_9,link,Hobiganj 30 km,24.1328327,91.352,0.020000000000000018,,N204LRP003,N2_261,1.7833900281589374
N204,N204_11,link,Km post missing,24.1310549,91.3608056,0.43000000000000016,,N204LRP004,N2_261,2.499376851872739
N204,N204_12,link,Km post missing,24.1293327,91.3712771,1.0,,N204LRP005,N2_261,3.4502274294771267
N204,N204_13,link,Km post missing,24.129416,91.3809993,1.0,,N204LRP006,N2_265,4.206436337240984
N204,N204_14,link,Km post missing,24.1296938,91.3894163,1.0,,N204LRP007,N2_265,4.886306892481479
N204,N204_15,link,Hobiganj 27 km,24.1272493,91.3971386,0.8549999999999995,,N204LRP008,N2_265,5.697694115445814
N204,N204_16,link,Km post missing,24.1252216,91.4061944,1.0,,N204LRP009,N2_265,6.61072214091082
N204,N204_18,link,Km post missing,24.1235271,91.4156111,0.3949999999999996,,N204LRP010,N2_265,7.54866947061576
N204,N204_19,link,Km post missing,24.1265271,91.4244716,1.0,,N204LRP011,N2_265,8.242415679249797
N204,N204_22,link,Km post missing,24.1283604,91.4334997,0.21499999999999986,,N204LRP012,N2_265,9.039869453301206
N204,N204_24,link,Km post missing,24.1269716,91.4427774,0.04400000000000048,,N204LRP013,N2_265,9.984765419581903
N204,N204_26,link,Km post missing,24.1272493,91.4514444,0.6440000000000001,,N204LRP014,N2_265,10.82114948927366
N204,N204_28,link,Information missing,24.1281104,91.4545556,0.31599999999999895,,N204LRP015,N2_265,11.101563842412013
N204,N204_29,link,Km post missing,24.1281938,91.4633889,1.0,,N204LRP016,N2_265,11.969461579907934
N204,N204_31,link,Km post missing,24.1322216,91.4705827,0.9429999999999996,,N204LRP017,N2_265,12.590714449889196
N204,N204_33,link,Information missing,24.137833,91.4795549,0.43599999999999994,,N204LRP018,N2_265,13.393436564112687
N204,N204_37,link,Km post missing,24.1453608,91.4838886,0.15700000000000003,,N204LRP019,N2_349,13.587788004497135
N204,N204_39,link,Hobiganj 21 km,24.15053822098765,91.48568522222224,0.48300000000000054,,N204LRP020,N2_349,13.028402412434392
N204,N204_40,link,Km post missing,24.1588889,91.488583,1.0,,N204LRP021,N2_349,12.13514875141533
N204,N204_41,link,Hobiganj 20 km,24.1629722,91.4932219,0.6700000000000017,,N204LRP022,N2_349,11.751793677480238
N204,N204_42,link,Km post missing,24.1703882,91.4986941,1.0,,N204LRP023,N2_349,11.049529140451167
N204,N204_45,link,Km post missing,24.1727771,91.5067222,0.6000000000000014,,N204LRP024,N2_349,11.005504037031264
N204,N204_46,link,Km post missing,24.1784716,91.5126389,1.0,,N204LRP025,N2_349,10.60736125834451
N204,N204_47,link,Km post missing,24.1873886,91.5135833,1.0,,N204LRP026,N2_349,9.730098819683487
N204,N204_49,link,Km post missing,24.1942497,91.5196104,0.19200000000000017,,N204LRP027,N2_349,9.32422041412365
N204,N204_50,link,Km post missing,24.2023611,91.517666,1.0,,N204LRP028,N2_349,8.44632787379566
N204,N204_52,link,Km post missing,24.2100833,91.5126667,0.5380000000000003,,N204LRP029,N2_349,7.449238781087281
N204,N204_54,link,Hobiganj 14 km,24.219416,91.5091111,0.23500000000000298,,N204LRP030,N2_349,6.379942985096426
N204,N204_57,link,Km post missing,24.227916,91.5059444,0.04200000000000159,,N204LRP031,N2_349,5.42058158283466
N204,N204_60,link,Km post missing,24.236583,91.50275,0.40000000000000213,,N204LRP032,N2_349,4.4622458546557136
N204,N204_61,link,Hobiganj 11 km,24.2463886,91.4974997,1.25,,N204LRP033,N2_349,3.299000126667774
N204,N204_64,link,Info missing,24.2529167,91.4906941,0.14999999999999858,,N204LRP034,N2_349,2.298195643611717
N204,N204_65,link,Km post missing,24.2596389,91.4841386,0.23000000000000398,,N204LRP035,N2_349,1.303333514489708
N204,N204_67,link,Km post missing,24.2665556,91.4778604,0.7100000000000009,,N204LRP036,N2_349,0.3630826846643919
N207,N207_2,link,Km post missing,24.2967774,91.5188049,0.529,,N207LRP001,N2_359,0.8634822499446768
N207,N207_4,link,Km post missing,24.2951108,91.528416,0.4770000000000001,,N207LRP002,N2_363,1.7451143306064554
N207,N207_7,link,Km post missing,24.2934441,91.5380552,0.0030000000000001137,,N207LRP003,N2_366,2.6084382474727628
N207,N207_9,link,Km post missing,24.2927497,91.5479163,0.1419999999999999,,N207LRP004,N2_366,3.4388399812536954
N207,N207_11,link,Km post missing,24.2908608,91.5575833,0.08699999999999974,,N207LRP005,N2_369,4.286197900209784
N207,N207_12,link,Km post missing,24.2909719,91.5663889,1.0,,N207LRP006,N2_369,4.97942072264144
N207,N207_14,link,Km post missing,24.2916663,91.5747771,0.011999999999999567,,N207LRP007,N2_369,5.659301908678392
N207,N207_15,link,Km post missing,24.2941108,91.5837497,1.0,,N207LRP008,N2_371,6.31959015512781
N207,N207_18,link,Km post missing,24.2944163,91.592083,0.4939999999999998,,N207LRP009,N2_371,7.033188857611888
N207,N207_19,link,Km post missing,24.2964441,91.6011944,1.0,,N207LRP010,N2_371,7.766316590700205
N207,N207_20,link,Km post missing,24.2920552,91.6091389,1.0,,N207LRP011,N2_371,8.70026461812449
N207,N207_21,link,Km post missing/ Start of Moulavibazar road Division / Km post missing/ Start of Moulavibazar road Division,24.2937219,91.6161667,1.0,,N207LRP012,N2_371,9.284213585428002
N207,N207_22,link,Srimongal 12 km,24.2947774,91.6238327,0.8499999999999996,,N207LRP013,N2_371,9.971818837866547
N207,N207_23,link,Srimongal 11 km,24.2979719,91.632416,1.0,,N207LRP014,N2_371,10.694124760909476
N207,N207_25,link,Srimongal  10 km,24.3000556,91.6418886,0.7279999999999998,,N207LRP015,N2_371,11.564017518141089
N207,N207_26,link,Srimongal 9 km,24.30025,91.6508611,0.9150000000000009,,N207LRP016,N2_374,12.439094434782033
N207,N207_27,link,Srimongal 8km,24.3007778,91.6600556,0.9399999999999977,,N207LRP017,N2_374,13.316890387939257
N207,N207_29,link,Srimongal 7 km,24.3029167,91.671166,0.14700000000000202,,N207LRP018,N2_374,14.34707518618381
N207,N207_31,link,Srimongal 6 km,24.3047778,91.6802771,0.6050000000000004,,N207LRP019,N2_374,15.202287952358093
N207,N207_34,link,Srimongal 5 km,24.3030278,91.6901663,0.8790000000000013,,N207LRP020,N2_374,16.223049400961504
N207,N207_37,link,Srimongal 4 km,24.3019444,91.7000278,0.6010000000000026,,N207LRP021,N2_374,17.226049378009918
N207,N207_38,link,Srimongal 3 km,24.3016944,91.7096944,0.9949999999999974,,N207LRP022,N2_374,18.19208342276598
N207,N207_40,link,Srimongal 2 km,24.3030278,91.719166,0.05099999999999838,,N207LRP023,N2_385,19.053083543266947
N207,N207_42,link,Srimongal 1 km,24.3085278,91.7270549,0.019999999999999574,,N207LRP024,N208_3,19.15903181358672
N207,N207_43,link,Sylhet 81 km,24.3138611,91.7333886,1.0,,N207LRP025,N208_3,18.434769534554206
N207,N207_48,link,Sylhet 80 km,24.3224993,91.7363608,0.1509999999999998,,N207LRP026,N208_3,17.432059748670973
N207,N207_51,link,Sylhet 79 km,24.3311938,91.7383886,0.2779999999999987,,N207LRP027,N208_3,16.443691228517824
N207,N207_54,link,Sylhet 78 km,24.3397219,91.741333,0.125,,N207LRP028,N208_3,15.454021438453417
N207,N207_57,link,Sylhet 77 km,24.3478608,91.7457219,0.352999999999998,,N207LRP029,N208_3,14.478987401318479
N207,N207_60,link,Sylhet 76 km,24.3564167,91.7483608,0.46000000000000085,,N207LRP030,N208_3,13.494479792521899
N207,N207_64,link,Sylhet 75 km,24.3652778,91.7496663,0.05000000000000071,,N207LRP031,N208_3,12.50171708541726
N207,N207_65,link,Sylhet 74 km,24.3739716,91.7500556,0.9699999999999989,,N207LRP032,N208_3,11.54557691432748
N207,N207_68,link,Sylhet 73 km,24.3824716,91.7513889,0.15500000000000114,,N207LRP033,N208_3,10.592608394602141
N207,N207_71,link,Sylhet 72 km,24.3909997,91.7539167,0.546999999999997,,N207LRP034,N208_3,9.612191674065832
N207,N207_73,link,Sylhet 71 km,24.4007778,91.75475,0.9000000000000057,,N207LRP035,N208_3,8.530852144279976
N207,N207_75,link,Sylhet 70 km,24.4098056,91.7550278,0.30799999999999983,,N207LRP036,N208_3,7.546537441166672
N207,N207_77,link,Sylhet 69 km,24.4184993,91.7573056,0.757000000000005,,N207LRP037,N208_3,6.552732608996534
N207,N207_80,link,Sylhet 68 km,24.4276104,91.759,0.23499999999999943,,N207LRP038,N208_3,5.528496500879095
N207,N207_83,link,Sylhet 67 km,24.4361941,91.7612222,0.20299999999999585,,N207LRP039,N208_3,4.548206351883236
N207,N207_86,link,Sylhet 66 km,24.4450274,91.7614167,0.3149999999999977,,N207LRP040,N208_3,3.601523915019074
N207,N207_89,link,Sylhet 65 km,24.4538611,91.7623333,0.5090000000000003,,N207LRP041,N208_3,2.6506586007222706
N207,N207_92,link,Sylhet 64 km,24.4626389,91.7640278,0.43200000000000216,,N207LRP042,N208_3,1.703040121292959
N207,N207_94,link,Sylhet 63 km,24.4713604,91.7654722,0.3200000000000003,,N207LRP043,N208_3,0.8841472539871794
N207,N207_96,link,Km  post missing,24.479835212200435,91.76414726034858,0.8689999999999998,,N207LRP044,N208_3,0.9858819407681078
N207,N207_97,link,Sylhet 61 km,24.4891386,91.76225,1.1000000000000014,,N207LRP045,N208_7,1.3015457432635935
N207,N207_98,link,Sylhet 60 km,24.4893052,91.7527222,0.9899999999999949,,N207LRP046,N208_7,2.265501475622511
N207,N207_99,link,Sylhet 59 km,24.4931386,91.7474441,0.970000000000006,,N207LRP047,N208_9,2.6888254515589853
N207,N207_100,link,Sylhet 58 km,24.4972774,91.7427219,0.9749999999999943,,N207LRP048,N208_9,3.1149533785450045
N207,N207_101,link,Sylhet 57 km,24.5030278,91.7360274,1.0200000000000031,,N207LRP049,N208_9,3.8343309324499804
N207,N207_102,link,Sylhet 56 km,24.509,91.7288327,0.9799999999999969,,N207LRP050,N208_9,4.685225145511754
N207,N207_103,link,Sylhet 55 km,24.5155,91.7268604,0.9849999999999994,,N207LRP051,N208_9,5.109027030689571
N207,N207_106,link,Km post broken,24.5226104,91.730916,0.21100000000000563,,N207LRP052,N208_9,5.1106371488212545
N207,N207_108,link,Sylhet 53 km,24.5307771,91.7341386,0.9010000000000034,,N207LRP053,N208_9,5.406632727062068
N207,N207_110,link,Sylhet 52 km,24.5390274,91.7317771,0.7190000000000012,,N207LRP054,N208_9,6.224297431977978
N207,N207_111,link,Sylhet 51 km,24.5477497,91.7306104,1.0,,N207LRP055,N208_9,7.040229603670791
N207,N207_112,link,Sylhet 50 km,24.5558611,91.7274993,0.9699999999999989,,N207LRP056,N208_9,7.950376276972811
N207,N207_115,link,Sylhet 49 km,24.5636667,91.7225549,0.00999999999999801,,N207LRP057,N2_536,8.49373013459253
N207,N207_116,link,Sylhet 48 km,24.5717216,91.7228327,0.9200000000000017,,N207LRP058,N2_539,7.790606074432063
N207,N207_117,link,Sylhet 47 km,24.575916,91.7191382,1.0500000000000043,,N207LRP059,N2_539,7.19428906850841
N207,N207_118,link,Sylhet 46 km,24.5773049,91.7096944,1.0,,N207LRP060,N2_536,6.4997664793634975
N207,N207_120,link,Sylhet 45 km,24.578166,91.7009167,0.6950000000000003,,N207LRP061,N2_536,5.930445646899595
N207,N207_124,link,Sylhet 44 km,24.5761382,91.6918608,0.017000000000003013,,N207LRP062,N2_534,5.634984192584623
N207,N207_126,link,Sylhet 43 km,24.5821104,91.6871108,0.14000000000000057,,N207LRP063,N2_534,4.8189068082333355
N207,N207_127,link,Sylhet 42 km,24.5894997,91.6839441,0.9499999999999957,,N207LRP064,N2_534,3.949928187631267
N207,N207_130,link,Sylhet 41 km,24.598083,91.6809716,0.36599999999999966,,N207LRP065,N2_534,2.9925263592285067
N207,N207_131,link,Sylhet 40 km,24.6066111,91.6799438,0.9699999999999989,,N207LRP066,N2_536,2.1435110180713197
N207,N207_133,link,Sylhet 39 km,24.6150556,91.6772216,0.9249999999999972,,N207LRP067,N2_536,1.1801707938498616
N207,N207_135,link,Sylhet 38 km,24.6232771,91.678166,0.07500000000000284,,N207LRP068,N2_539,0.6402578378437003
N208,N208_3,link,Km post missing,24.4757216,91.7727771,0.09299999999999997,,N208LRP001,N207_94,0.8841472539871794
N208,N208_5,link,Km post missing,24.4809716,91.7777216,0.6970000000000001,,N208LRP002,N207_96,1.3795068560469643
N208,N208_7,link,Km post missing,24.489333,91.7751104,0.6549999999999998,,N208LRP003,N207_97,1.3015457432635935
N208,N208_9,link,Km post missing,24.4978886,91.7734993,0.5219999999999998,,N208LRP004,N207_97,1.497452441618123
N208,N208_12,link,Km post missing,24.5017778,91.7823327,0.4269999999999996,,N208LRP005,N207_97,2.4707555016721923
N208,N208_15,link,Information missing,24.5036389,91.7907774,0.0649999999999995,,N208LRP006,N207_97,3.3063586830727303
N208,N208_17,link,Km post missing,24.5028056,91.8006111,0.40499999999999936,,N208LRP007,N207_97,4.168507293416599
N208,N208_19,link,Km post missing,24.5015556,91.8103611,0.9799999999999995,,N208LRP008,N207_97,5.060218772673359
N208,N208_21,link,Km post missing,24.5018333,91.8195271,0.33999999999999986,,N208LRP009,N207_97,5.965106570137986
N208,N208_23,link,Information missing,24.50525,91.8280271,0.4430000000000014,,N208LRP010,N207_97,6.892571380659601
N208,N208_26,link,Km post missing,24.5093333,91.836833,0.6100000000000012,,N208LRP011,N207_97,7.87358898120762
N208,N208_29,link,Information missing,24.51425,91.8444719,0.20800000000000018,,N208LRP012,N207_97,8.775439759972128
N208,N208_31,link,Km post missing,24.5176382,91.8535,0.7000000000000011,,N208LRP013,N207_97,9.761429252022115
N208,N208_33,link,Km post missing,24.5204438,91.8619167,0.40500000000000114,,N208LRP014,N207_97,10.668096309078205
N208,N208_35,link,Sylhet 48 km,24.525666,91.865,0.26399999999999935,,N208LRP015,N207_97,11.161220267744486
N208,N208_38,link,Sylhet 47 km,24.5337497,91.869166,0.019999999999999574,,N208LRP016,N207_97,11.90027650052995
N208,N208_41,link,Sylhet 46 km,24.5410552,91.8741382,0.009000000000000341,,N208LRP017,N207_97,12.706869330599593
N208,N208_43,link,Sylhet 45 km,24.5484441,91.8796104,0.6050000000000004,,N208LRP018,N207_97,13.58152334218317
N208,N208_45,link,Sylhet 44 km,24.5570833,91.8820827,0.01899999999999835,,N208LRP019,N207_97,14.284332172611848
N208,N208_46,link,Sylhet 43 km,24.5656944,91.8848608,1.0,,N208LRP020,N207_97,15.04359326940231
N208,N208_50,link,Sylhet 42 km,24.5738621125,91.88910648965518,0.1739999999999995,,N208LRP021,N207_97,15.919335491577964
N208,N208_52,link,Sylhet 41 km,24.5818604,91.8931941,0.6750000000000007,,N208LRP022,N207_97,16.78527618441177
N208,N208_55,link,Sylhet 40 km,24.5902774,91.8960552,0.1789999999999985,,N208LRP023,N207_111,17.386456987737432
N208,N208_59,link,Sylhet 39 km,24.5983886,91.899333,0.33800000000000097,,N208LRP024,N207_111,17.967063586428917
N208,N208_63,link,Sylhet 38 km,24.6067222,91.9029722,0.0010000000000012221,,N208LRP025,N207_111,18.622105746165666
N208,N208_67,link,Sylhet 37 km,24.61475,91.9062222,0.07000000000000028,,N208LRP026,N207_116,19.149471783720404
N208,N208_70,link,Sylhet 36 km,24.6239716,91.9079444,0.07499999999999929,,N208LRP027,N2_573,18.556675244171007
